age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
31.000	State-gov	301526.000	Some-college	10.000	Married-spouse-absent	Other-service	Other-relative	White	Male	0.000	0.000	40.000	United-States	<=50K
22.000	Private	151790.000	Some-college	10.000	Married-civ-spouse	Sales	Wife	White	Female	0.000	0.000	30.000	Germany	<=50K
47.000	Self-emp-not-inc	106252.000	Bachelors	13.000	Divorced	Sales	Not-in-family	White	Female	0.000	0.000	50.000	United-States	<=50K
32.000	Private	188557.000	HS-grad	9.000	Never-married	Machine-op-inspct	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
26.000	Private	171114.000	Some-college	10.000	Never-married	Farming-fishing	Not-in-family	White	Female	0.000	0.000	38.000	United-States	<=50K
37.000	Private	327323.000	5th-6th	3.000	Separated	Farming-fishing	Not-in-family	White	Male	0.000	0.000	32.000	Guatemala	<=50K
31.000	Private	244147.000	HS-grad	9.000	Divorced	Craft-repair	Unmarried	White	Male	0.000	0.000	55.000	United-States	<=50K
37.000	Private	280282.000	Assoc-voc	11.000	Married-civ-spouse	Tech-support	Wife	White	Female	0.000	0.000	24.000	United-States	>50K
55.000	Private	116442.000	HS-grad	9.000	Never-married	Sales	Not-in-family	White	Male	0.000	0.000	38.000	United-States	<=50K
23.000	Local-gov	282579.000	Assoc-voc	11.000	Divorced	Tech-support	Not-in-family	White	Male	0.000	0.000	56.000	United-States	<=50K
36.000	Private	51838.000	Some-college	10.000	Divorced	Adm-clerical	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
34.000	Private	73585.000	Masters	14.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	?	<=50K
43.000	Private	226902.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
54.000	Private	279129.000	Some-college	10.000	Never-married	Tech-support	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
43.000	State-gov	146908.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	?	<=50K
28.000	Private	196690.000	Assoc-voc	11.000	Never-married	Machine-op-inspct	Not-in-family	White	Female	0.000	1669.000	42.000	United-States	<=50K
40.000	Private	130760.000	Assoc-voc	11.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
41.000	Self-emp-not-inc	49572.000	Some-college	10.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
40.000	Private	237601.000	Bachelors	13.000	Never-married	Sales	Not-in-family	Other	Female	0.000	0.000	55.000	United-States	>50K
42.000	Private	169628.000	Some-college	10.000	Divorced	Adm-clerical	Not-in-family	Black	Female	0.000	0.000	38.000	United-States	<=50K
61.000	Self-emp-not-inc	36671.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	2352.000	50.000	United-States	<=50K
18.000	Private	231193.000	12th	8.000	Never-married	Machine-op-inspct	Own-child	White	Male	0.000	0.000	30.000	United-States	<=50K
59.000	?	192130.000	HS-grad	9.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	16.000	United-States	<=50K
21.000	?	149704.000	HS-grad	9.000	Never-married	?	Not-in-family	White	Female	1055.000	0.000	40.000	United-States	<=50K
48.000	Private	102102.000	Assoc-voc	11.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
41.000	Self-emp-inc	32185.000	Bachelors	13.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
18.000	?	196061.000	Some-college	10.000	Never-married	?	Own-child	White	Male	0.000	0.000	33.000	United-States	<=50K
23.000	Private	211046.000	HS-grad	9.000	Never-married	Sales	Not-in-family	White	Female	2463.000	0.000	40.000	United-States	<=50K
60.000	Private	31577.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	60.000	United-States	>50K
22.000	Private	162343.000	Some-college	10.000	Never-married	Other-service	Other-relative	Black	Male	0.000	0.000	20.000	United-States	<=50K
61.000	Private	128831.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
25.000	Private	316688.000	HS-grad	9.000	Never-married	Machine-op-inspct	Not-in-family	Black	Male	0.000	0.000	40.000	United-States	<=50K
46.000	Private	90758.000	Masters	14.000	Never-married	Tech-support	Not-in-family	White	Male	0.000	0.000	35.000	United-States	>50K
43.000	Private	274363.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	1902.000	40.000	England	>50K
43.000	Private	154538.000	Assoc-acdm	12.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	106085.000	HS-grad	9.000	Never-married	Other-service	Own-child	Black	Male	0.000	1721.000	30.000	United-States	<=50K
68.000	Self-emp-not-inc	315859.000	11th	7.000	Never-married	Farming-fishing	Unmarried	White	Male	0.000	0.000	20.000	United-States	<=50K
31.000	Private	51471.000	HS-grad	9.000	Divorced	Adm-clerical	Unmarried	White	Female	0.000	0.000	38.000	United-States	<=50K
17.000	Private	193830.000	11th	7.000	Never-married	Sales	Own-child	White	Female	0.000	0.000	20.000	United-States	<=50K
32.000	Private	231043.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	5178.000	0.000	48.000	United-States	>50K
50.000	?	23780.000	Masters	14.000	Married-spouse-absent	?	Other-relative	White	Male	0.000	0.000	40.000	United-States	<=50K
33.000	Private	169879.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	3103.000	0.000	47.000	United-States	>50K
64.000	Private	270333.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
20.000	Private	138768.000	HS-grad	9.000	Never-married	Transport-moving	Own-child	White	Male	0.000	0.000	30.000	United-States	<=50K
30.000	Private	191571.000	HS-grad	9.000	Separated	Other-service	Own-child	White	Female	0.000	0.000	36.000	United-States	<=50K
22.000	?	219941.000	Some-college	10.000	Never-married	?	Own-child	Black	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Private	94113.000	Some-college	10.000	Divorced	Exec-managerial	Not-in-family	White	Male	0.000	0.000	45.000	United-States	<=50K
22.000	Private	137510.000	Some-college	10.000	Never-married	Adm-clerical	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
17.000	Private	32607.000	10th	6.000	Never-married	Farming-fishing	Own-child	White	Male	0.000	0.000	20.000	United-States	<=50K
47.000	Self-emp-not-inc	93208.000	HS-grad	9.000	Married-civ-spouse	Other-service	Wife	White	Female	0.000	0.000	75.000	Italy	<=50K
41.000	Private	254440.000	Assoc-voc	11.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	60.000	United-States	<=50K
56.000	Private	186556.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
64.000	Private	169871.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	45.000	United-States	<=50K
47.000	Private	191277.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
48.000	Private	167159.000	Assoc-voc	11.000	Never-married	Adm-clerical	Unmarried	White	Male	0.000	0.000	40.000	United-States	<=50K
31.000	Private	171871.000	Masters	14.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	46.000	United-States	<=50K
29.000	Private	154411.000	Assoc-voc	11.000	Never-married	Tech-support	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
30.000	Private	129227.000	HS-grad	9.000	Widowed	Adm-clerical	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
32.000	Private	110331.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	1672.000	60.000	United-States	<=50K
57.000	Private	34269.000	HS-grad	9.000	Widowed	Transport-moving	Unmarried	White	Male	0.000	653.000	42.000	United-States	>50K
62.000	Private	174355.000	HS-grad	9.000	Widowed	Other-service	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
39.000	Private	680390.000	HS-grad	9.000	Separated	Machine-op-inspct	Unmarried	White	Female	0.000	0.000	24.000	United-States	<=50K
43.000	Private	233130.000	Some-college	10.000	Never-married	Adm-clerical	Not-in-family	White	Male	0.000	0.000	25.000	United-States	<=50K
24.000	Self-emp-inc	165474.000	Bachelors	13.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
42.000	?	257780.000	11th	7.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	15.000	United-States	<=50K
53.000	Private	194259.000	Some-college	10.000	Married-civ-spouse	Adm-clerical	Wife	White	Female	4386.000	0.000	40.000	United-States	>50K
26.000	Private	280093.000	Some-college	10.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
73.000	Self-emp-not-inc	177387.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
72.000	?	28929.000	11th	7.000	Widowed	?	Not-in-family	White	Female	0.000	0.000	24.000	United-States	<=50K
55.000	Private	105304.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
25.000	Private	499233.000	HS-grad	9.000	Divorced	Adm-clerical	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
41.000	Private	180572.000	Bachelors	13.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	50.000	United-States	>50K
24.000	Private	321435.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	White	Male	0.000	0.000	50.000	United-States	<=50K
63.000	Private	86108.000	HS-grad	9.000	Widowed	Farming-fishing	Not-in-family	White	Male	0.000	0.000	6.000	United-States	<=50K
17.000	Private	198124.000	11th	7.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	20.000	United-States	<=50K
35.000	Private	135162.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	50.000	United-States	<=50K
51.000	Private	146813.000	Some-college	10.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
62.000	Local-gov	291175.000	Bachelors	13.000	Widowed	Prof-specialty	Not-in-family	White	Female	0.000	0.000	48.000	United-States	<=50K
55.000	Private	387569.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	4386.000	0.000	40.000	United-States	>50K
43.000	Private	102895.000	Some-college	10.000	Divorced	Prof-specialty	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
40.000	Local-gov	33274.000	HS-grad	9.000	Divorced	Other-service	Not-in-family	White	Female	0.000	0.000	50.000	United-States	<=50K
37.000	Private	86551.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	45.000	United-States	>50K
39.000	Private	138192.000	Bachelors	13.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
31.000	Private	118966.000	HS-grad	9.000	Never-married	Craft-repair	Own-child	White	Male	0.000	0.000	18.000	United-States	<=50K
61.000	Private	99784.000	Masters	14.000	Widowed	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	>50K
26.000	Private	90980.000	Assoc-voc	11.000	Divorced	Adm-clerical	Not-in-family	White	Female	0.000	0.000	55.000	United-States	<=50K
46.000	Self-emp-not-inc	177407.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	50.000	United-States	<=50K
26.000	Private	96467.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
48.000	State-gov	327886.000	Doctorate	16.000	Divorced	Prof-specialty	Own-child	White	Male	0.000	0.000	50.000	United-States	>50K
34.000	Private	111567.000	HS-grad	9.000	Never-married	Transport-moving	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
34.000	Local-gov	166545.000	HS-grad	9.000	Never-married	Adm-clerical	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
59.000	Private	142182.000	HS-grad	9.000	Married-civ-spouse	Other-service	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
34.000	Private	188798.000	Bachelors	13.000	Never-married	Prof-specialty	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
49.000	Private	38563.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000	0.000	56.000	United-States	>50K
18.000	Private	216284.000	11th	7.000	Never-married	Adm-clerical	Own-child	White	Female	0.000	0.000	20.000	United-States	<=50K
43.000	Private	191547.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	40.000	Mexico	<=50K
48.000	Private	285335.000	11th	7.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	50.000	United-States	<=50K
28.000	Self-emp-inc	142712.000	Some-college	10.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	70.000	United-States	<=50K
33.000	Private	80945.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	309055.000	Some-college	10.000	Never-married	Sales	Not-in-family	White	Female	0.000	0.000	15.000	United-States	<=50K
21.000	Private	62339.000	10th	6.000	Never-married	Handlers-cleaners	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
17.000	Private	368700.000	11th	7.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	28.000	United-States	<=50K
39.000	Private	176186.000	Some-college	10.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
29.000	Self-emp-not-inc	266855.000	Bachelors	13.000	Separated	Prof-specialty	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
44.000	Private	48087.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
24.000	Private	121313.000	Some-college	10.000	Never-married	Transport-moving	Own-child	White	Male	0.000	0.000	50.000	United-States	<=50K
71.000	Self-emp-not-inc	143437.000	Masters	14.000	Married-civ-spouse	Sales	Husband	White	Male	10605.000	0.000	40.000	United-States	>50K
51.000	Self-emp-not-inc	160724.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	Asian-Pac-Islander	Male	0.000	2415.000	40.000	China	>50K
55.000	Private	282753.000	5th-6th	3.000	Divorced	Other-service	Unmarried	Black	Male	0.000	0.000	25.000	United-States	<=50K
41.000	Private	194636.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	60.000	United-States	>50K
23.000	Private	153044.000	HS-grad	9.000	Never-married	Handlers-cleaners	Unmarried	Black	Female	0.000	0.000	7.000	United-States	<=50K
38.000	Private	411797.000	Assoc-voc	11.000	Divorced	Adm-clerical	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
39.000	Private	117683.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
19.000	Private	376540.000	HS-grad	9.000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000	0.000	30.000	United-States	<=50K
49.000	Private	72393.000	9th	5.000	Divorced	Machine-op-inspct	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
32.000	Private	270335.000	Bachelors	13.000	Married-civ-spouse	Adm-clerical	Other-relative	White	Male	0.000	0.000	40.000	Philippines	>50K
27.000	Private	96226.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	70.000	United-States	<=50K
38.000	Private	95336.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
33.000	Private	258498.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Wife	White	Female	0.000	0.000	60.000	United-States	<=50K
63.000	?	149698.000	Some-college	10.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	15.000	United-States	<=50K
23.000	Private	205865.000	Bachelors	13.000	Never-married	Exec-managerial	Own-child	White	Male	0.000	0.000	28.000	United-States	<=50K
33.000	Self-emp-inc	155781.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	60.000	?	<=50K
54.000	Self-emp-not-inc	406468.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	Black	Male	0.000	0.000	40.000	United-States	<=50K
29.000	Private	177119.000	Assoc-voc	11.000	Divorced	Tech-support	Not-in-family	White	Female	2174.000	0.000	45.000	United-States	<=50K
48.000	?	144397.000	Some-college	10.000	Divorced	?	Unmarried	Black	Female	0.000	0.000	30.000	United-States	<=50K
35.000	Self-emp-not-inc	372525.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
28.000	Private	164170.000	Assoc-voc	11.000	Married-civ-spouse	Adm-clerical	Wife	Asian-Pac-Islander	Female	0.000	0.000	40.000	India	<=50K
37.000	Private	183800.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688.000	0.000	50.000	United-States	>50K
42.000	Self-emp-not-inc	177307.000	Prof-school	15.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	65.000	United-States	>50K
40.000	Private	170108.000	Masters	14.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
47.000	Private	341995.000	Some-college	10.000	Divorced	Sales	Own-child	White	Male	0.000	0.000	55.000	United-States	<=50K
22.000	Private	226508.000	Bachelors	13.000	Never-married	Exec-managerial	Own-child	White	Female	0.000	0.000	50.000	United-States	<=50K
30.000	Private	87418.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	45.000	United-States	>50K
28.000	Private	109165.000	HS-grad	9.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
63.000	Local-gov	28856.000	7th-8th	4.000	Married-civ-spouse	Other-service	Husband	White	Male	0.000	0.000	55.000	United-States	<=50K
51.000	Self-emp-not-inc	175897.000	9th	5.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	20.000	United-States	<=50K
22.000	Private	99697.000	HS-grad	9.000	Never-married	Handlers-cleaners	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
27.000	?	90270.000	Assoc-acdm	12.000	Married-civ-spouse	?	Own-child	Amer-Indian-Eskimo	Male	0.000	0.000	40.000	United-States	<=50K
35.000	Private	152375.000	HS-grad	9.000	Never-married	Sales	Not-in-family	White	Male	0.000	0.000	45.000	United-States	<=50K
